AccountID,AccountName,Region,ClusterName,ClusterVersion,InstanceID,Current_AMI_ID,Current_AMI_Publication_Date,AMI_Age(in days),OS_Version,InstanceType,NodeState,NodeUptime,Latest_AMI_ID,New_AMI_Publication_Date,PatchPendingStatus,NodeReadinessStatus,Cluster_Compliance
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-01a4f8bcbe7f20657,ami-0aec24acb5eccc89d,2025-11-04,100,Amazon Linux 2023,m7i.16xlarge,running,99 days 8 hours,ami-06166778931250224,2026-02-10,1,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-074b14ed89a984893,ami-0aec24acb5eccc89d,2025-11-04,100,Amazon Linux 2023,m7i.16xlarge,running,99 days 8 hours,ami-06166778931250224,2026-02-10,1,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-0ef09558ffc61e097,ami-0aec24acb5eccc89d,2025-11-04,100,Amazon Linux 2023,m7i.16xlarge,running,99 days 8 hours,ami-06166778931250224,2026-02-10,1,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-03473660a59f59a42,ami-0aec24acb5eccc89d,2025-11-04,100,Amazon Linux 2023,m7i.16xlarge,running,99 days 8 hours,ami-06166778931250224,2026-02-10,1,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-09afa11cf479b12a9,ami-0aec24acb5eccc89d,2025-11-04,100,Amazon Linux 2023,m7i.16xlarge,running,99 days 6 hours,ami-06166778931250224,2026-02-10,1,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-0fa5e957eda599439,ami-0aec24acb5eccc89d,2025-11-04,100,Amazon Linux 2023,r7i.8xlarge,running,99 days 21 hours,ami-06166778931250224,2026-02-10,1,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-0e57eb9a5699d2298,ami-0aec24acb5eccc89d,2025-11-04,100,Amazon Linux 2023,m7i.16xlarge,running,99 days 6 hours,ami-06166778931250224,2026-02-10,1,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-0a9908feadb7df39e,ami-0aec24acb5eccc89d,2025-11-04,100,Amazon Linux 2023,m7i.16xlarge,running,99 days 6 hours,ami-06166778931250224,2026-02-10,1,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-0e345230033cc45b0,ami-0aec24acb5eccc89d,2025-11-04,100,Amazon Linux 2023,r5.8xlarge,running,0 days 19 hours,ami-06166778931250224,2026-02-10,1,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-07a90ea1772ef00ce,ami-0aec24acb5eccc89d,2025-11-04,100,Amazon Linux 2023,r7a.4xlarge,running,0 days 8 hours,ami-06166778931250224,2026-02-10,1,N/A,1
562238536321,mm-prod-k8s,us-east-2,modmed-prod-global-b,1.34,i-0b69118d869a0e3e3,ami-0aec24acb5eccc89d,2025-11-04,100,Amazon Linux 2023,r7a.4xlarge,running,0 days 7 hours,ami-06166778931250224,2026-02-10,1,N/A,1
